,nome,nacionalidade,idade,estrela,time,posicao,comportamento,forca
1753,Jogador 1753,3,42,False,73,0,3,43
1754,Jogador 1754,1,20,False,73,0,4,43
1755,Jogador 1755,0,29,False,73,1,2,42
1756,Jogador 1756,3,33,False,73,1,2,44
1757,Jogador 1757,1,36,False,73,1,0,10
1758,Jogador 1758,2,29,False,73,1,0,43
1759,Jogador 1759,3,21,False,73,1,3,36
1760,Jogador 1760,2,20,False,73,1,1,35
1761,Jogador 1761,3,29,False,73,1,3,10
1762,Jogador 1762,2,34,False,73,2,4,16
1763,Jogador 1763,0,21,False,73,2,1,29
1764,Jogador 1764,1,29,False,73,2,1,48
1765,Jogador 1765,1,44,False,73,2,3,47
1766,Jogador 1766,3,18,False,73,2,0,6
1767,Jogador 1767,3,38,False,73,2,3,34
1768,Jogador 1768,3,35,False,73,2,1,24
1769,Jogador 1769,1,45,False,73,3,1,40
1770,Jogador 1770,1,31,False,73,3,4,11
1771,Jogador 1771,0,44,False,73,3,0,46
1772,Jogador 1772,0,25,False,73,3,1,38
1773,Jogador 1773,2,37,False,73,3,1,39
1774,Jogador 1774,3,39,False,73,3,0,17
1775,Jogador 1775,1,40,False,73,3,2,34
1776,Jogador 1776,3,40,False,74,0,1,25
1777,Jogador 1777,2,42,False,74,0,0,31
1778,Jogador 1778,1,35,False,74,0,1,44
1779,Jogador 1779,1,27,False,74,1,3,44
1780,Jogador 1780,2,21,False,74,1,2,11
1781,Jogador 1781,3,29,False,74,1,0,37
1782,Jogador 1782,2,36,False,74,1,4,31
1783,Jogador 1783,1,27,False,74,1,4,2
1784,Jogador 1784,1,38,False,74,1,1,42
1785,Jogador 1785,3,31,False,74,1,4,45
1786,Jogador 1786,0,41,False,74,2,2,33
1787,Jogador 1787,2,28,False,74,2,4,6
1788,Jogador 1788,1,21,False,74,2,2,8
1789,Jogador 1789,3,18,False,74,2,3,9
1790,Jogador 1790,2,38,False,74,2,1,32
1791,Jogador 1791,3,33,False,74,2,1,50
1792,Jogador 1792,1,28,False,74,2,0,42
1793,Jogador 1793,1,42,False,74,3,1,40
1794,Jogador 1794,2,24,False,74,3,1,47
1795,Jogador 1795,0,31,False,74,3,2,2
1796,Jogador 1796,0,30,False,74,3,2,4
1797,Jogador 1797,3,25,False,74,3,0,46
1798,Jogador 1798,2,21,False,74,3,4,43
1799,Jogador 1799,1,29,False,74,3,2,24
1800,Jogador 1800,2,45,False,75,0,1,46
1801,Jogador 1801,0,28,False,75,0,3,48
1802,Jogador 1802,0,19,False,75,0,0,49
1803,Jogador 1803,0,41,False,75,1,3,21
1804,Jogador 1804,2,18,False,75,1,0,10
1805,Jogador 1805,3,34,False,75,1,1,33
1806,Jogador 1806,0,21,False,75,1,2,11
1807,Jogador 1807,3,26,False,75,1,1,45
1808,Jogador 1808,0,19,True,75,1,0,1
1809,Jogador 1809,1,39,False,75,1,3,43
1810,Jogador 1810,3,29,False,75,2,2,22
1811,Jogador 1811,3,19,False,75,2,2,25
1812,Jogador 1812,0,43,False,75,2,4,15
1813,Jogador 1813,0,45,False,75,2,1,23
1814,Jogador 1814,0,22,False,75,2,3,30
1815,Jogador 1815,3,45,False,75,2,1,7
1816,Jogador 1816,0,24,False,75,2,3,4
1817,Jogador 1817,0,26,False,75,3,0,3
1818,Jogador 1818,2,31,False,75,3,1,1
1819,Jogador 1819,2,25,False,75,3,1,47
1820,Jogador 1820,2,26,False,75,3,3,37
1821,Jogador 1821,2,30,False,75,3,2,39
1822,Jogador 1822,3,22,False,75,3,1,43
1823,Jogador 1823,2,35,False,75,3,1,36
1824,Jogador 1824,0,36,False,76,0,1,17
1825,Jogador 1825,0,30,False,76,0,1,5
1826,Jogador 1826,3,19,False,76,0,1,39
1827,Jogador 1827,2,43,False,76,1,3,28
1828,Jogador 1828,0,27,False,76,1,0,28
1829,Jogador 1829,2,43,False,76,1,2,6
1830,Jogador 1830,0,32,False,76,1,4,41
1831,Jogador 1831,2,34,False,76,1,1,29
1832,Jogador 1832,0,42,False,76,1,0,5
1833,Jogador 1833,0,24,False,76,1,3,33
1834,Jogador 1834,0,45,False,76,2,1,45
1835,Jogador 1835,3,29,False,76,2,4,18
1836,Jogador 1836,3,24,False,76,2,4,31
1837,Jogador 1837,2,19,False,76,2,2,17
1838,Jogador 1838,3,25,False,76,2,3,9
1839,Jogador 1839,3,22,False,76,2,3,3
1840,Jogador 1840,3,32,False,76,2,2,50
1841,Jogador 1841,3,18,False,76,3,0,43
1842,Jogador 1842,1,24,False,76,3,2,21
1843,Jogador 1843,1,20,False,76,3,4,49
1844,Jogador 1844,0,23,False,76,3,1,36
1845,Jogador 1845,1,22,False,76,3,3,41
1846,Jogador 1846,1,21,False,76,3,4,41
1847,Jogador 1847,3,35,False,76,3,1,35
1848,Jogador 1848,0,35,False,77,0,4,33
1849,Jogador 1849,0,29,False,77,0,3,24
1850,Jogador 1850,2,35,False,77,0,0,43
1851,Jogador 1851,1,25,False,77,1,1,34
1852,Jogador 1852,3,21,False,77,1,2,37
1853,Jogador 1853,3,33,False,77,1,4,33
1854,Jogador 1854,0,18,False,77,1,3,30
1855,Jogador 1855,2,40,False,77,1,3,20
1856,Jogador 1856,0,36,False,77,1,1,17
1857,Jogador 1857,2,30,False,77,1,2,3
1858,Jogador 1858,1,23,False,77,2,3,24
1859,Jogador 1859,0,29,False,77,2,1,39
1860,Jogador 1860,1,42,False,77,2,0,50
1861,Jogador 1861,1,18,False,77,2,0,33
1862,Jogador 1862,1,45,False,77,2,0,24
1863,Jogador 1863,0,34,False,77,2,0,28
1864,Jogador 1864,0,44,False,77,2,2,11
1865,Jogador 1865,3,33,False,77,3,3,11
1866,Jogador 1866,1,32,False,77,3,4,25
1867,Jogador 1867,0,18,False,77,3,3,25
1868,Jogador 1868,3,19,False,77,3,2,43
1869,Jogador 1869,1,18,False,77,3,4,27
1870,Jogador 1870,3,24,False,77,3,0,13
1871,Jogador 1871,2,40,False,77,3,4,35
1872,Jogador 1872,2,42,False,78,0,4,4
1873,Jogador 1873,0,37,False,78,0,1,12
1874,Jogador 1874,1,23,True,78,0,0,50
1875,Jogador 1875,1,25,False,78,1,3,46
1876,Jogador 1876,2,29,False,78,1,1,42
1877,Jogador 1877,2,44,False,78,1,0,46
1878,Jogador 1878,1,36,False,78,1,0,38
1879,Jogador 1879,2,36,False,78,1,4,7
1880,Jogador 1880,3,18,False,78,1,4,34
1881,Jogador 1881,0,31,False,78,1,3,21
1882,Jogador 1882,0,26,False,78,2,2,48
1883,Jogador 1883,1,39,False,78,2,4,24
1884,Jogador 1884,3,40,False,78,2,2,40
1885,Jogador 1885,0,38,False,78,2,4,18
1886,Jogador 1886,0,42,False,78,2,2,15
1887,Jogador 1887,2,38,False,78,2,1,28
1888,Jogador 1888,2,31,False,78,2,2,25
1889,Jogador 1889,3,19,False,78,3,3,28
1890,Jogador 1890,3,23,False,78,3,1,37
1891,Jogador 1891,0,21,False,78,3,0,34
1892,Jogador 1892,2,19,False,78,3,2,13
1893,Jogador 1893,2,43,False,78,3,0,11
1894,Jogador 1894,3,39,False,78,3,2,13
1895,Jogador 1895,0,21,False,78,3,1,34
1896,Jogador 1896,2,39,False,79,0,0,47
1897,Jogador 1897,1,21,False,79,0,3,4
1898,Jogador 1898,3,33,False,79,0,2,14
1899,Jogador 1899,1,37,False,79,1,4,37
1900,Jogador 1900,2,29,False,79,1,3,7
1901,Jogador 1901,0,33,False,79,1,1,49
1902,Jogador 1902,1,32,False,79,1,2,32
1903,Jogador 1903,0,29,False,79,1,4,3
1904,Jogador 1904,3,34,False,79,1,2,32
1905,Jogador 1905,1,32,False,79,1,3,22
1906,Jogador 1906,3,31,False,79,2,4,20
1907,Jogador 1907,1,30,False,79,2,2,6
1908,Jogador 1908,1,32,False,79,2,3,47
1909,Jogador 1909,3,25,False,79,2,1,30
1910,Jogador 1910,3,38,True,79,2,1,44
1911,Jogador 1911,3,39,False,79,2,4,27
1912,Jogador 1912,3,35,False,79,2,2,25
1913,Jogador 1913,2,41,False,79,3,2,15
1914,Jogador 1914,2,19,False,79,3,2,16
1915,Jogador 1915,0,22,False,79,3,3,23
1916,Jogador 1916,2,19,False,79,3,1,13
1917,Jogador 1917,2,35,False,79,3,1,31
1918,Jogador 1918,1,26,False,79,3,1,34
1919,Jogador 1919,1,38,True,79,3,3,37
1920,Jogador 1920,1,38,False,80,0,4,8
1921,Jogador 1921,1,39,False,80,0,4,30
1922,Jogador 1922,2,34,False,80,0,1,12
1923,Jogador 1923,0,19,False,80,1,2,12
1924,Jogador 1924,1,33,True,80,1,4,18
1925,Jogador 1925,0,26,False,80,1,3,14
1926,Jogador 1926,2,35,False,80,1,4,37
1927,Jogador 1927,2,21,False,80,1,4,7
1928,Jogador 1928,2,36,False,80,1,0,7
1929,Jogador 1929,1,26,False,80,1,3,43
1930,Jogador 1930,0,42,False,80,2,0,17
1931,Jogador 1931,1,24,False,80,2,3,7
1932,Jogador 1932,1,34,False,80,2,1,17
1933,Jogador 1933,2,27,False,80,2,1,32
1934,Jogador 1934,2,29,False,80,2,4,36
1935,Jogador 1935,1,27,False,80,2,2,38
1936,Jogador 1936,1,32,False,80,2,0,2
1937,Jogador 1937,1,31,False,80,3,1,16
1938,Jogador 1938,0,19,False,80,3,3,8
1939,Jogador 1939,3,19,False,80,3,1,17
1940,Jogador 1940,3,28,False,80,3,2,42
1941,Jogador 1941,3,26,False,80,3,1,47
1942,Jogador 1942,3,21,True,80,3,1,47
1943,Jogador 1943,1,33,False,80,3,3,14
1944,Jogador 1944,3,18,False,81,0,0,27
1945,Jogador 1945,0,25,True,81,0,0,18
1946,Jogador 1946,0,22,False,81,0,0,7
1947,Jogador 1947,2,38,False,81,1,4,7
1948,Jogador 1948,1,24,False,81,1,3,29
1949,Jogador 1949,0,29,False,81,1,1,17
1950,Jogador 1950,3,34,False,81,1,0,48
1951,Jogador 1951,1,32,False,81,1,3,46
1952,Jogador 1952,0,44,False,81,1,1,2
1953,Jogador 1953,2,33,False,81,1,0,40
1954,Jogador 1954,0,31,False,81,2,2,49
1955,Jogador 1955,3,32,True,81,2,1,4
1956,Jogador 1956,1,25,True,81,2,1,32
1957,Jogador 1957,1,38,False,81,2,4,9
1958,Jogador 1958,2,44,False,81,2,2,14
1959,Jogador 1959,3,27,False,81,2,3,26
1960,Jogador 1960,3,30,False,81,2,1,12
1961,Jogador 1961,2,30,False,81,3,0,9
1962,Jogador 1962,0,30,False,81,3,1,9
1963,Jogador 1963,0,22,False,81,3,0,4
1964,Jogador 1964,1,33,False,81,3,0,46
1965,Jogador 1965,1,41,False,81,3,1,38
1966,Jogador 1966,0,23,True,81,3,3,13
1967,Jogador 1967,0,34,False,81,3,0,46
1968,Jogador 1968,2,32,False,82,0,2,39
1969,Jogador 1969,1,18,False,82,0,3,7
1970,Jogador 1970,3,34,False,82,0,4,22
1971,Jogador 1971,3,27,False,82,1,4,32
1972,Jogador 1972,2,27,False,82,1,0,43
1973,Jogador 1973,1,36,False,82,1,2,35
1974,Jogador 1974,2,32,False,82,1,0,22
1975,Jogador 1975,1,44,True,82,1,4,26
1976,Jogador 1976,1,26,False,82,1,0,10
1977,Jogador 1977,0,19,False,82,1,3,34
1978,Jogador 1978,3,24,False,82,2,1,18
1979,Jogador 1979,3,28,False,82,2,1,43
1980,Jogador 1980,1,21,False,82,2,0,38
1981,Jogador 1981,1,32,False,82,2,4,16
1982,Jogador 1982,0,18,False,82,2,3,50
1983,Jogador 1983,0,26,False,82,2,2,32
1984,Jogador 1984,3,33,False,82,2,3,48
1985,Jogador 1985,2,45,False,82,3,4,42
1986,Jogador 1986,2,34,False,82,3,0,37
1987,Jogador 1987,1,20,False,82,3,4,41
1988,Jogador 1988,0,23,False,82,3,1,18
1989,Jogador 1989,0,33,False,82,3,4,31
1990,Jogador 1990,2,22,False,82,3,0,26
1991,Jogador 1991,0,26,False,82,3,0,2
1992,Jogador 1992,1,24,False,83,0,0,16
1993,Jogador 1993,0,32,False,83,0,2,48
1994,Jogador 1994,2,21,False,83,0,2,26
1995,Jogador 1995,3,23,False,83,1,3,38
1996,Jogador 1996,2,31,False,83,1,0,36
1997,Jogador 1997,0,43,False,83,1,3,49
1998,Jogador 1998,2,29,False,83,1,3,44
1999,Jogador 1999,0,34,False,83,1,1,28
2000,Jogador 2000,3,36,False,83,1,4,44
2001,Jogador 2001,3,28,False,83,1,1,23
2002,Jogador 2002,0,23,False,83,2,1,50
2003,Jogador 2003,0,44,False,83,2,4,11
2004,Jogador 2004,0,40,False,83,2,1,12
2005,Jogador 2005,2,24,False,83,2,0,29
2006,Jogador 2006,3,31,False,83,2,0,21
2007,Jogador 2007,3,37,False,83,2,1,38
2008,Jogador 2008,3,40,False,83,2,2,48
2009,Jogador 2009,2,30,False,83,3,1,17
2010,Jogador 2010,3,38,False,83,3,4,49
2011,Jogador 2011,2,28,False,83,3,4,2
2012,Jogador 2012,3,41,False,83,3,1,29
2013,Jogador 2013,2,20,False,83,3,4,27
2014,Jogador 2014,2,27,False,83,3,4,32
2015,Jogador 2015,0,22,False,83,3,4,49
2016,Jogador 2016,1,21,False,84,0,2,38
2017,Jogador 2017,1,42,False,84,0,4,34
2018,Jogador 2018,0,41,False,84,0,2,5
2019,Jogador 2019,0,22,False,84,1,4,22
2020,Jogador 2020,1,34,False,84,1,1,14
2021,Jogador 2021,3,22,False,84,1,0,19
2022,Jogador 2022,1,32,False,84,1,1,47
2023,Jogador 2023,1,34,False,84,1,4,28
2024,Jogador 2024,2,20,True,84,1,1,44
2025,Jogador 2025,1,43,False,84,1,1,5
2026,Jogador 2026,0,39,False,84,2,1,19
2027,Jogador 2027,0,38,False,84,2,1,49
2028,Jogador 2028,3,29,False,84,2,0,5
2029,Jogador 2029,2,20,False,84,2,1,12
2030,Jogador 2030,0,21,False,84,2,3,44
2031,Jogador 2031,0,22,False,84,2,0,2
2032,Jogador 2032,3,39,False,84,2,0,30
2033,Jogador 2033,3,29,False,84,3,1,1
2034,Jogador 2034,1,33,False,84,3,2,14
2035,Jogador 2035,1,35,False,84,3,4,31
2036,Jogador 2036,1,45,False,84,3,2,45
2037,Jogador 2037,1,33,False,84,3,0,37
2038,Jogador 2038,0,26,False,84,3,3,15
2039,Jogador 2039,1,18,False,84,3,1,14
2040,Jogador 2040,3,28,False,85,0,3,50
2041,Jogador 2041,2,29,False,85,0,1,34
2042,Jogador 2042,2,41,False,85,0,4,50
2043,Jogador 2043,0,36,False,85,1,3,22
2044,Jogador 2044,0,31,False,85,1,1,21
2045,Jogador 2045,3,30,False,85,1,0,6
2046,Jogador 2046,0,22,False,85,1,3,2
2047,Jogador 2047,3,36,False,85,1,1,29
2048,Jogador 2048,3,22,False,85,1,2,32
2049,Jogador 2049,2,32,False,85,1,4,34
2050,Jogador 2050,0,35,False,85,2,1,27
2051,Jogador 2051,2,37,False,85,2,0,50
2052,Jogador 2052,0,27,False,85,2,4,10
2053,Jogador 2053,2,31,False,85,2,4,27
2054,Jogador 2054,3,33,False,85,2,4,30
2055,Jogador 2055,3,36,False,85,2,1,46
2056,Jogador 2056,1,32,False,85,2,3,45
2057,Jogador 2057,2,31,False,85,3,4,19
2058,Jogador 2058,0,32,False,85,3,1,35
2059,Jogador 2059,0,27,False,85,3,4,20
2060,Jogador 2060,2,39,False,85,3,0,42
2061,Jogador 2061,0,37,False,85,3,3,36
2062,Jogador 2062,2,30,False,85,3,4,44
2063,Jogador 2063,0,40,False,85,3,2,7
2064,Jogador 2064,0,23,False,86,0,4,37
2065,Jogador 2065,3,36,False,86,0,1,42
2066,Jogador 2066,1,43,False,86,0,1,35
2067,Jogador 2067,0,34,False,86,1,3,39
2068,Jogador 2068,3,26,False,86,1,4,38
2069,Jogador 2069,3,20,False,86,1,3,17
2070,Jogador 2070,1,37,False,86,1,2,9
2071,Jogador 2071,3,38,False,86,1,0,30
2072,Jogador 2072,3,33,False,86,1,0,17
2073,Jogador 2073,0,31,False,86,1,2,14
2074,Jogador 2074,2,31,False,86,2,3,7
2075,Jogador 2075,2,31,False,86,2,1,14
2076,Jogador 2076,0,24,False,86,2,3,41
2077,Jogador 2077,0,19,False,86,2,1,49
2078,Jogador 2078,2,29,False,86,2,1,41
2079,Jogador 2079,0,20,False,86,2,2,38
2080,Jogador 2080,1,41,False,86,2,3,9
2081,Jogador 2081,2,19,False,86,3,4,9
2082,Jogador 2082,0,18,False,86,3,2,3
2083,Jogador 2083,3,31,False,86,3,3,45
2084,Jogador 2084,0,28,False,86,3,4,33
2085,Jogador 2085,3,26,False,86,3,2,35
2086,Jogador 2086,3,34,False,86,3,4,48
2087,Jogador 2087,3,37,False,86,3,4,44
2088,Jogador 2088,1,18,False,87,0,0,43
2089,Jogador 2089,2,35,False,87,0,1,50
2090,Jogador 2090,1,36,False,87,0,3,7
2091,Jogador 2091,3,37,False,87,1,1,7
2092,Jogador 2092,1,25,False,87,1,3,11
2093,Jogador 2093,0,42,False,87,1,2,17
2094,Jogador 2094,0,44,False,87,1,3,8
2095,Jogador 2095,2,27,False,87,1,2,49
2096,Jogador 2096,0,24,False,87,1,2,36
2097,Jogador 2097,2,29,False,87,1,1,25
2098,Jogador 2098,0,35,False,87,2,3,18
2099,Jogador 2099,2,29,False,87,2,0,13
2100,Jogador 2100,0,38,False,87,2,2,4
2101,Jogador 2101,3,44,False,87,2,2,35
2102,Jogador 2102,0,21,False,87,2,0,10
2103,Jogador 2103,2,41,False,87,2,4,2
2104,Jogador 2104,3,20,False,87,2,2,4
2105,Jogador 2105,3,40,False,87,3,0,15
2106,Jogador 2106,1,18,False,87,3,0,4
2107,Jogador 2107,1,33,False,87,3,3,6
2108,Jogador 2108,3,40,False,87,3,2,40
2109,Jogador 2109,2,37,False,87,3,0,48
2110,Jogador 2110,3,29,False,87,3,0,41
2111,Jogador 2111,3,27,False,87,3,0,39
2112,Jogador 2112,3,45,False,88,0,4,40
2113,Jogador 2113,3,41,False,88,0,2,32
2114,Jogador 2114,1,41,False,88,0,3,20
2115,Jogador 2115,0,37,False,88,1,4,21
2116,Jogador 2116,1,42,False,88,1,3,5
2117,Jogador 2117,1,30,False,88,1,3,12
2118,Jogador 2118,1,25,False,88,1,3,18
2119,Jogador 2119,0,35,False,88,1,2,22
2120,Jogador 2120,3,25,False,88,1,4,10
2121,Jogador 2121,0,38,False,88,1,4,42
2122,Jogador 2122,2,18,False,88,2,2,34
2123,Jogador 2123,2,42,False,88,2,3,6
2124,Jogador 2124,1,33,False,88,2,3,30
2125,Jogador 2125,3,23,False,88,2,2,10
2126,Jogador 2126,1,41,False,88,2,1,15
2127,Jogador 2127,2,38,False,88,2,0,40
2128,Jogador 2128,2,27,False,88,2,4,35
2129,Jogador 2129,0,34,False,88,3,4,26
2130,Jogador 2130,0,28,False,88,3,1,49
2131,Jogador 2131,3,22,False,88,3,4,48
2132,Jogador 2132,0,43,False,88,3,1,48
2133,Jogador 2133,3,23,False,88,3,0,38
2134,Jogador 2134,0,34,False,88,3,0,34
2135,Jogador 2135,3,22,False,88,3,3,39
2136,Jogador 2136,1,35,False,89,0,1,19
2137,Jogador 2137,0,22,False,89,0,4,8
2138,Jogador 2138,1,44,False,89,0,4,48
2139,Jogador 2139,3,36,False,89,1,4,23
2140,Jogador 2140,0,30,True,89,1,1,16
2141,Jogador 2141,3,42,False,89,1,2,34
2142,Jogador 2142,2,20,False,89,1,3,18
2143,Jogador 2143,2,22,False,89,1,3,36
2144,Jogador 2144,3,41,False,89,1,1,11
2145,Jogador 2145,0,40,False,89,1,0,34
2146,Jogador 2146,1,22,False,89,2,3,8
2147,Jogador 2147,3,18,False,89,2,4,2
2148,Jogador 2148,2,35,False,89,2,4,25
2149,Jogador 2149,0,31,True,89,2,1,45
2150,Jogador 2150,1,32,False,89,2,4,34
2151,Jogador 2151,0,22,False,89,2,4,12
2152,Jogador 2152,3,42,True,89,2,2,17
2153,Jogador 2153,0,39,False,89,3,2,13
2154,Jogador 2154,0,27,False,89,3,2,16
2155,Jogador 2155,1,41,False,89,3,3,30
2156,Jogador 2156,3,21,False,89,3,4,20
2157,Jogador 2157,0,25,False,89,3,0,10
2158,Jogador 2158,2,33,False,89,3,3,11
2159,Jogador 2159,0,20,False,89,3,3,6
2160,Jogador 2160,1,22,False,90,0,2,41
2161,Jogador 2161,1,36,False,90,0,3,30
2162,Jogador 2162,3,27,False,90,0,2,3
2163,Jogador 2163,0,30,False,90,1,0,29
2164,Jogador 2164,1,41,False,90,1,3,50
2165,Jogador 2165,1,43,False,90,1,1,41
2166,Jogador 2166,2,37,False,90,1,3,2
2167,Jogador 2167,1,35,False,90,1,1,39
2168,Jogador 2168,1,18,False,90,1,0,38
2169,Jogador 2169,1,20,False,90,1,0,49
2170,Jogador 2170,3,19,False,90,2,3,47
2171,Jogador 2171,2,34,False,90,2,0,31
2172,Jogador 2172,3,32,False,90,2,1,36
2173,Jogador 2173,3,40,False,90,2,0,8
2174,Jogador 2174,3,42,False,90,2,1,13
2175,Jogador 2175,2,36,False,90,2,4,12
2176,Jogador 2176,0,20,False,90,2,2,33
2177,Jogador 2177,1,44,True,90,3,0,47
2178,Jogador 2178,1,29,False,90,3,3,10
2179,Jogador 2179,1,29,False,90,3,3,22
2180,Jogador 2180,0,42,False,90,3,2,18
2181,Jogador 2181,0,33,False,90,3,4,37
2182,Jogador 2182,0,42,False,90,3,0,20
2183,Jogador 2183,3,28,True,90,3,2,12
2184,Jogador 2184,3,25,False,91,0,4,30
2185,Jogador 2185,0,33,False,91,0,1,29
2186,Jogador 2186,2,24,False,91,0,4,36
2187,Jogador 2187,3,30,False,91,1,1,14
2188,Jogador 2188,2,28,False,91,1,0,5
2189,Jogador 2189,2,34,False,91,1,4,14
2190,Jogador 2190,2,20,False,91,1,4,26
2191,Jogador 2191,2,21,False,91,1,0,25
2192,Jogador 2192,1,27,False,91,1,1,35
2193,Jogador 2193,1,35,False,91,1,4,44
2194,Jogador 2194,3,33,False,91,2,0,39
2195,Jogador 2195,1,44,False,91,2,2,21
2196,Jogador 2196,3,34,False,91,2,4,23
2197,Jogador 2197,3,33,False,91,2,0,27
2198,Jogador 2198,3,24,False,91,2,3,46
2199,Jogador 2199,1,26,True,91,2,0,16
2200,Jogador 2200,1,31,False,91,2,3,26
2201,Jogador 2201,3,45,False,91,3,2,32
2202,Jogador 2202,3,22,False,91,3,0,47
2203,Jogador 2203,2,25,False,91,3,3,8
2204,Jogador 2204,2,19,False,91,3,1,20
2205,Jogador 2205,0,45,True,91,3,0,49
2206,Jogador 2206,1,45,False,91,3,1,18
2207,Jogador 2207,2,45,False,91,3,1,36
2208,Jogador 2208,1,27,False,92,0,1,31
2209,Jogador 2209,2,29,False,92,0,2,27
2210,Jogador 2210,2,28,False,92,0,1,13
2211,Jogador 2211,1,38,False,92,1,2,27
2212,Jogador 2212,1,40,False,92,1,1,48
2213,Jogador 2213,2,31,False,92,1,3,17
2214,Jogador 2214,0,45,False,92,1,0,7
2215,Jogador 2215,0,21,False,92,1,1,10
2216,Jogador 2216,1,29,False,92,1,4,35
2217,Jogador 2217,1,25,False,92,1,4,25
2218,Jogador 2218,0,21,False,92,2,3,7
2219,Jogador 2219,0,39,True,92,2,3,33
2220,Jogador 2220,1,24,False,92,2,3,49
2221,Jogador 2221,2,30,False,92,2,0,6
2222,Jogador 2222,3,39,False,92,2,1,12
2223,Jogador 2223,3,43,False,92,2,4,20
2224,Jogador 2224,3,40,False,92,2,2,30
2225,Jogador 2225,1,37,True,92,3,0,48
2226,Jogador 2226,2,19,False,92,3,1,47
2227,Jogador 2227,0,38,False,92,3,4,29
2228,Jogador 2228,1,18,False,92,3,2,36
2229,Jogador 2229,1,42,False,92,3,4,31
2230,Jogador 2230,0,31,False,92,3,1,25
2231,Jogador 2231,3,40,False,92,3,3,25
2232,Jogador 2232,0,33,False,93,0,1,6
2233,Jogador 2233,0,35,False,93,0,0,20
2234,Jogador 2234,2,35,False,93,0,4,40
2235,Jogador 2235,0,24,False,93,1,4,17
2236,Jogador 2236,1,24,False,93,1,2,23
2237,Jogador 2237,1,41,False,93,1,2,41
2238,Jogador 2238,2,40,False,93,1,2,41
2239,Jogador 2239,0,36,False,93,1,4,25
2240,Jogador 2240,3,38,False,93,1,2,33
2241,Jogador 2241,0,19,False,93,1,2,28
2242,Jogador 2242,1,20,False,93,2,0,49
2243,Jogador 2243,2,43,False,93,2,0,49
2244,Jogador 2244,3,19,False,93,2,4,14
2245,Jogador 2245,1,40,False,93,2,1,30
2246,Jogador 2246,1,23,False,93,2,3,25
2247,Jogador 2247,0,43,False,93,2,3,16
2248,Jogador 2248,3,39,False,93,2,1,41
2249,Jogador 2249,3,23,False,93,3,1,20
2250,Jogador 2250,3,33,False,93,3,1,24
2251,Jogador 2251,1,19,False,93,3,4,10
2252,Jogador 2252,1,22,False,93,3,1,50
2253,Jogador 2253,3,28,False,93,3,1,18
2254,Jogador 2254,1,39,False,93,3,2,32
2255,Jogador 2255,3,19,False,93,3,1,27
2256,Jogador 2256,3,32,False,94,0,3,39
2257,Jogador 2257,0,34,False,94,0,2,8
2258,Jogador 2258,2,37,False,94,0,1,27
2259,Jogador 2259,3,31,False,94,1,2,24
2260,Jogador 2260,0,21,False,94,1,1,33
2261,Jogador 2261,3,40,False,94,1,1,39
2262,Jogador 2262,2,33,False,94,1,4,29
2263,Jogador 2263,1,45,False,94,1,1,27
2264,Jogador 2264,2,40,False,94,1,3,30
2265,Jogador 2265,3,28,False,94,1,3,35
2266,Jogador 2266,0,45,False,94,2,2,38
2267,Jogador 2267,0,27,False,94,2,1,22
2268,Jogador 2268,0,29,False,94,2,3,16
2269,Jogador 2269,1,26,False,94,2,0,36
2270,Jogador 2270,3,23,False,94,2,1,35
2271,Jogador 2271,0,34,False,94,2,1,47
2272,Jogador 2272,2,44,False,94,2,3,1
2273,Jogador 2273,3,41,False,94,3,4,40
2274,Jogador 2274,2,22,False,94,3,2,44
2275,Jogador 2275,2,23,False,94,3,1,36
2276,Jogador 2276,2,38,False,94,3,1,33
2277,Jogador 2277,2,33,False,94,3,1,16
2278,Jogador 2278,2,33,False,94,3,1,2
2279,Jogador 2279,0,38,False,94,3,4,38
2280,Jogador 2280,3,39,False,95,0,4,46
2281,Jogador 2281,3,44,False,95,0,4,23
2282,Jogador 2282,0,28,False,95,0,4,18
2283,Jogador 2283,3,21,False,95,1,0,45
2284,Jogador 2284,3,45,False,95,1,4,38
2285,Jogador 2285,1,42,False,95,1,1,8
2286,Jogador 2286,3,29,False,95,1,4,6
2287,Jogador 2287,3,33,False,95,1,2,26
2288,Jogador 2288,2,18,False,95,1,2,11
2289,Jogador 2289,2,20,False,95,1,3,23
2290,Jogador 2290,2,32,False,95,2,0,12
2291,Jogador 2291,2,44,False,95,2,2,24
2292,Jogador 2292,3,37,False,95,2,3,24
2293,Jogador 2293,1,33,False,95,2,3,37
2294,Jogador 2294,3,25,False,95,2,4,19
2295,Jogador 2295,2,27,False,95,2,1,9
2296,Jogador 2296,1,37,False,95,2,1,33
2297,Jogador 2297,0,19,False,95,3,2,6
2298,Jogador 2298,0,39,False,95,3,4,42
2299,Jogador 2299,2,31,False,95,3,4,47
2300,Jogador 2300,3,35,False,95,3,2,35
2301,Jogador 2301,3,41,False,95,3,0,19
2302,Jogador 2302,3,34,False,95,3,0,9
2303,Jogador 2303,2,25,False,95,3,2,23
2304,Jogador 2304,1,31,False,96,0,3,13
2305,Jogador 2305,3,37,False,96,0,1,25
2306,Jogador 2306,3,42,False,96,0,4,30
2307,Jogador 2307,1,23,False,96,1,2,21
2308,Jogador 2308,0,27,False,96,1,2,33
2309,Jogador 2309,1,24,False,96,1,1,29
2310,Jogador 2310,0,21,False,96,1,4,47
